,SK_ID_CURR
218775,354600
218776,354604
218777,354605
218778,354607
218779,354608
218780,354609
218781,354610
218782,354611
218783,354614
218784,354615
218785,354617
218786,354618
218787,354619
218788,354620
218789,354621
218790,354622
218791,354623
218792,354626
218793,354627
218794,354628
218795,354629
218796,354630
218797,354631
218798,354632
218799,354633
218800,354634
218801,354635
218802,354637
218803,354638
218804,354641
218805,354642
218806,354643
218807,354645
218808,354646
218809,354647
218810,354648
218811,354649
218812,354651
218813,354652
218814,354653
218815,354654
218816,354655
218817,354656
218818,354657
218819,354658
218820,354659
218821,354660
218822,354661
218823,354662
218824,354663
218825,354664
218826,354665
218827,354667
218828,354668
218829,354669
218830,354670
218831,354671
218832,354672
218833,354675
218834,354676
218835,354678
218836,354679
218837,354680
218838,354681
218839,354682
218840,354683
218841,354685
218842,354686
218843,354687
218844,354688
218845,354689
218846,354690
218847,354691
218848,354692
218849,354693
218850,354695
218851,354696
218852,354697
218853,354699
218854,354700
218855,354701
218856,354702
218857,354703
218858,354704
218859,354705
218860,354706
218861,354707
218862,354710
218863,354711
218864,354712
218865,354713
218866,354714
218867,354715
218868,354716
218869,354717
218870,354718
218871,354719
218872,354721
218873,354722
218874,354723
218875,354724
218876,354725
218877,354726
218878,354727
218879,354728
218880,354729
218881,354730
218882,354731
218883,354732
218884,354733
218885,354734
218886,354735
218887,354736
218888,354737
218889,354739
218890,354741
218891,354742
218892,354743
218893,354744
218894,354745
218895,354746
218896,354747
218897,354748
218898,354749
218899,354750
218900,354751
218901,354752
218902,354753
218903,354754
218904,354755
218905,354756
218906,354758
218907,354759
218908,354760
218909,354761
218910,354762
218911,354763
218912,354764
218913,354765
218914,354766
218915,354767
218916,354769
218917,354770
218918,354771
218919,354772
218920,354773
218921,354774
218922,354777
218923,354778
218924,354779
218925,354780
218926,354781
218927,354782
218928,354783
218929,354784
218930,354785
218931,354786
218932,354787
218933,354788
218934,354789
218935,354790
218936,354791
218937,354793
218938,354794
218939,354795
218940,354796
218941,354797
218942,354798
218943,354799
218944,354800
218945,354801
218946,354802
218947,354804
218948,354805
218949,354806
218950,354807
218951,354808
218952,354810
218953,354811
218954,354812
218955,354813
218956,354814
218957,354815
218958,354816
218959,354819
218960,354820
218961,354821
218962,354822
218963,354823
218964,354824
218965,354825
218966,354826
218967,354827
218968,354828
218969,354829
218970,354831
218971,354833
218972,354834
218973,354835
218974,354836
218975,354837
218976,354840
218977,354841
218978,354842
218979,354843
218980,354844
218981,354845
218982,354846
218983,354847
218984,354848
218985,354849
218986,354850
218987,354852
218988,354853
218989,354854
218990,354855
218991,354856
218992,354857
218993,354858
218994,354859
218995,354860
218996,354862
218997,354863
218998,354864
218999,354866
219000,354867
219001,354868
219002,354869
219003,354870
219004,354871
219005,354872
219006,354873
219007,354874
219008,354875
219009,354876
219010,354877
219011,354878
219012,354879
219013,354880
219014,354881
219015,354882
219016,354883
219017,354884
219018,354885
219019,354886
219020,354887
219021,354888
219022,354889
219023,354891
219024,354892
219025,354894
219026,354895
219027,354896
219028,354897
219029,354899
219030,354901
219031,354902
219032,354903
219033,354904
219034,354905
219035,354906
219036,354907
219037,354908
219038,354909
219039,354911
219040,354912
219041,354914
219042,354915
219043,354916
219044,354917
219045,354918
219046,354919
219047,354920
219048,354921
219049,354922
219050,354923
219051,354924
219052,354925
219053,354926
219054,354927
219055,354928
219056,354929
219057,354930
219058,354931
219059,354932
219060,354933
219061,354934
219062,354935
219063,354936
219064,354938
219065,354939
219066,354940
219067,354941
219068,354943
219069,354944
219070,354945
219071,354946
219072,354947
219073,354948
219074,354949
219075,354950
219076,354951
219077,354952
219078,354954
219079,354955
219080,354957
219081,354959
219082,354961
219083,354962
219084,354963
219085,354964
219086,354965
219087,354966
219088,354967
219089,354968
219090,354969
219091,354970
219092,354971
219093,354972
219094,354973
219095,354974
219096,354975
219097,354976
219098,354977
219099,354978
219100,354979
219101,354980
219102,354981
219103,354982
219104,354983
219105,354985
219106,354986
219107,354987
219108,354988
219109,354989
219110,354990
219111,354991
219112,354994
219113,354995
219114,354996
219115,354997
219116,354998
219117,354999
219118,355000
219119,355001
219120,355002
219121,355003
219122,355004
219123,355005
219124,355006
219125,355007
219126,355008
219127,355009
219128,355010
219129,355011
219130,355012
219131,355013
219132,355014
219133,355016
219134,355018
219135,355019
219136,355020
219137,355021
219138,355022
219139,355023
219140,355024
219141,355027
219142,355028
219143,355029
219144,355030
219145,355031
219146,355032
219147,355033
219148,355034
219149,355035
219150,355036
219151,355038
219152,355039
219153,355040
219154,355042
219155,355044
219156,355045
219157,355046
219158,355047
219159,355049
219160,355050
219161,355051
219162,355052
219163,355053
219164,355054
219165,355055
219166,355056
219167,355058
219168,355059
219169,355060
219170,355061
219171,355062
219172,355063
219173,355064
219174,355065
219175,355066
219176,355067
219177,355068
219178,355069
219179,355070
219180,355072
219181,355073
219182,355074
219183,355076
219184,355077
219185,355078
219186,355079
219187,355080
219188,355082
219189,355084
219190,355085
219191,355086
219192,355087
219193,355088
219194,355089
219195,355091
219196,355092
219197,355094
219198,355095
219199,355096
219200,355097
219201,355098
219202,355099
219203,355100
219204,355101
219205,355102
219206,355103
219207,355104
219208,355106
219209,355110
219210,355111
219211,355112
219212,355113
219213,355115
219214,355116
219215,355118
219216,355119
219217,355120
219218,355121
219219,355122
219220,355123
219221,355124
219222,355125
219223,355126
219224,355128
219225,355129
219226,355130
219227,355131
219228,355132
219229,355133
219230,355134
219231,355135
219232,355136
219233,355137
219234,355138
219235,355139
219236,355140
219237,355141
219238,355142
219239,355143
219240,355144
219241,355145
219242,355146
219243,355147
219244,355149
219245,355150
219246,355151
219247,355152
219248,355153
219249,355154
219250,355155
219251,355156
219252,355157
219253,355158
219254,355159
219255,355160
219256,355161
219257,355162
219258,355163
219259,355164
219260,355165
219261,355166
219262,355167
219263,355168
219264,355170
219265,355171
219266,355172
219267,355173
219268,355175
219269,355176
219270,355177
219271,355178
219272,355179
219273,355182
219274,355183
219275,355185
219276,355186
219277,355187
219278,355188
219279,355189
219280,355190
219281,355191
219282,355192
219283,355193
219284,355194
219285,355195
219286,355196
219287,355197
219288,355198
219289,355199
219290,355200
219291,355202
219292,355203
219293,355204
219294,355205
219295,355206
219296,355208
219297,355210
219298,355211
219299,355212
219300,355213
219301,355214
219302,355215
219303,355216
219304,355219
219305,355220
219306,355221
219307,355222
219308,355223
219309,355224
219310,355225
219311,355226
219312,355227
219313,355228
219314,355229
219315,355230
219316,355231
219317,355232
219318,355233
219319,355234
219320,355235
219321,355236
219322,355238
219323,355240
219324,355242
219325,355244
219326,355245
219327,355246
219328,355247
219329,355248
219330,355249
219331,355251
219332,355252
219333,355253
219334,355254
219335,355255
219336,355256
219337,355257
219338,355258
219339,355259
219340,355260
219341,355261
219342,355262
219343,355263
219344,355264
219345,355265
219346,355266
219347,355267
219348,355268
219349,355269
219350,355270
219351,355271
219352,355272
219353,355273
219354,355274
219355,355276
219356,355277
219357,355278
219358,355279
219359,355280
219360,355281
219361,355283
219362,355285
219363,355286
219364,355288
219365,355289
219366,355290
219367,355291
219368,355292
219369,355294
219370,355297
219371,355298
219372,355299
219373,355300
219374,355301
219375,355302
219376,355303
219377,355304
219378,355306
219379,355307
219380,355308
219381,355309
219382,355310
219383,355311
219384,355313
219385,355314
219386,355315
219387,355316
219388,355317
219389,355318
219390,355319
219391,355321
219392,355322
219393,355323
219394,355324
219395,355325
219396,355326
219397,355329
219398,355330
219399,355331
219400,355332
219401,355334
219402,355339
219403,355340
219404,355342
219405,355343
219406,355344
219407,355345
219408,355346
219409,355347
219410,355348
219411,355349
219412,355350
219413,355351
219414,355352
219415,355353
219416,355354
219417,355356
219418,355357
219419,355359
219420,355361
219421,355362
219422,355363
219423,355364
219424,355365
219425,355366
219426,355367
219427,355368
219428,355369
219429,355370
219430,355371
219431,355373
219432,355374
219433,355375
219434,355376
219435,355377
219436,355378
219437,355379
219438,355380
219439,355381
219440,355383
219441,355384
219442,355386
219443,355387
219444,355388
219445,355389
219446,355390
219447,355391
219448,355392
219449,355394
219450,355395
219451,355396
219452,355397
219453,355398
219454,355399
219455,355400
219456,355401
219457,355402
219458,355403
219459,355405
219460,355406
219461,355407
219462,355409
219463,355410
219464,355411
219465,355412
219466,355413
219467,355414
219468,355415
219469,355416
219470,355419
219471,355420
219472,355421
219473,355422
219474,355423
219475,355424
219476,355425
219477,355426
219478,355427
219479,355428
219480,355429
219481,355430
219482,355432
219483,355433
219484,355435
219485,355436
219486,355437
219487,355438
219488,355439
219489,355440
219490,355441
219491,355442
219492,355443
219493,355444
219494,355446
219495,355447
219496,355448
219497,355449
219498,355450
219499,355451
219500,355452
219501,355453
219502,355454
219503,355455
219504,355456
219505,355457
219506,355458
219507,355459
219508,355460
219509,355461
219510,355462
219511,355463
219512,355464
219513,355465
219514,355466
219515,355467
219516,355468
219517,355469
219518,355470
219519,355471
219520,355472
219521,355473
219522,355474
219523,355475
219524,355476
219525,355477
219526,355478
219527,355479
219528,355480
219529,355481
219530,355482
219531,355483
219532,355484
219533,355485
219534,355486
219535,355487
219536,355488
219537,355489
219538,355490
219539,355491
219540,355492
219541,355493
219542,355494
219543,355495
219544,355496
219545,355497
219546,355498
219547,355499
219548,355500
219549,355501
219550,355504
219551,355505
219552,355506
219553,355507
219554,355508
219555,355509
219556,355510
219557,355512
219558,355513
219559,355514
219560,355515
219561,355516
219562,355518
219563,355520
219564,355521
219565,355522
219566,355523
219567,355525
219568,355526
219569,355527
219570,355528
219571,355529
219572,355530
219573,355531
219574,355532
219575,355533
219576,355534
219577,355535
219578,355537
219579,355538
219580,355539
219581,355540
219582,355541
219583,355542
219584,355543
219585,355544
219586,355545
219587,355546
219588,355547
219589,355548
219590,355551
219591,355552
219592,355553
219593,355554
219594,355555
219595,355556
219596,355557
219597,355558
219598,355559
219599,355561
219600,355562
219601,355563
219602,355564
219603,355565
219604,355566
219605,355567
219606,355568
219607,355570
219608,355573
219609,355574
219610,355576
219611,355577
219612,355579
219613,355580
219614,355581
219615,355582
219616,355583
219617,355585
219618,355586
219619,355587
219620,355589
219621,355590
219622,355591
219623,355593
219624,355594
219625,355595
219626,355596
219627,355597
219628,355598
219629,355599
219630,355600
219631,355601
219632,355602
219633,355603
219634,355605
219635,355606
219636,355607
219637,355608
219638,355609
219639,355610
219640,355611
219641,355612
219642,355613
219643,355614
219644,355615
219645,355616
219646,355617
219647,355618
219648,355619
219649,355620
219650,355621
219651,355622
219652,355623
219653,355624
219654,355625
219655,355626
219656,355627
219657,355628
219658,355629
219659,355630
219660,355631
219661,355632
219662,355633
219663,355634
219664,355635
219665,355636
219666,355637
219667,355639
219668,355640
219669,355641
219670,355642
219671,355643
219672,355644
219673,355645
219674,355647
219675,355648
219676,355650
219677,355651
219678,355652
219679,355653
219680,355654
219681,355655
219682,355658
219683,355659
219684,355660
219685,355661
219686,355662
219687,355663
219688,355664
219689,355665
219690,355667
219691,355668
219692,355669
219693,355670
219694,355671
219695,355672
219696,355673
219697,355674
219698,355675
219699,355676
219700,355677
219701,355678
219702,355679
219703,355680
219704,355682
219705,355683
219706,355684
219707,355685
219708,355686
219709,355687
219710,355688
219711,355689
219712,355690
219713,355691
219714,355692
219715,355693
219716,355694
219717,355695
219718,355696
219719,355698
219720,355699
219721,355702
219722,355705
219723,355706
219724,355707
219725,355709
219726,355710
219727,355711
219728,355712
219729,355713
219730,355714
219731,355715
219732,355716
219733,355717
219734,355718
219735,355719
219736,355720
219737,355721
219738,355722
219739,355723
219740,355724
219741,355725
219742,355726
219743,355727
219744,355728
219745,355729
219746,355730
219747,355731
219748,355732
219749,355733
219750,355734
219751,355735
219752,355737
219753,355738
219754,355739
219755,355740
219756,355741
219757,355742
219758,355744
219759,355745
219760,355746
219761,355747
219762,355748
219763,355749
219764,355750
219765,355751
219766,355752
219767,355753
219768,355754
219769,355755
219770,355756
219771,355757
219772,355758
219773,355759
219774,355760
219775,355761
219776,355762
219777,355763
219778,355764
219779,355765
219780,355766
219781,355767
219782,355768
219783,355770
219784,355771
219785,355772
219786,355774
219787,355775
219788,355776
219789,355777
219790,355778
219791,355779
219792,355780
219793,355782
219794,355783
219795,355784
219796,355787
219797,355788
219798,355789
219799,355790
219800,355791
219801,355792
219802,355793
219803,355794
219804,355795
219805,355796
219806,355797
219807,355799
219808,355800
219809,355801
219810,355802
219811,355803
219812,355804
219813,355805
219814,355806
219815,355807
219816,355808
219817,355809
219818,355810
219819,355811
219820,355812
219821,355813
219822,355814
219823,355815
219824,355816
219825,355818
219826,355820
219827,355821
219828,355822
219829,355823
219830,355824
219831,355825
219832,355827
219833,355828
219834,355829
219835,355830
219836,355831
219837,355832
219838,355833
219839,355834
219840,355835
219841,355836
219842,355837
219843,355838
219844,355839
219845,355840
219846,355841
219847,355843
219848,355844
219849,355845
219850,355847
219851,355848
219852,355849
219853,355850
219854,355851
219855,355852
219856,355853
219857,355854
219858,355856
219859,355857
219860,355858
219861,355859
219862,355860
219863,355861
219864,355862
219865,355863
219866,355864
219867,355865
219868,355866
219869,355867
219870,355868
219871,355869
219872,355871
219873,355872
219874,355875
219875,355878
219876,355879
219877,355881
219878,355882
219879,355883
219880,355884
219881,355885
219882,355886
219883,355887
219884,355888
219885,355889
219886,355890
219887,355891
219888,355892
219889,355893
219890,355894
219891,355895
219892,355896
219893,355897
219894,355898
219895,355899
219896,355900
219897,355901
219898,355902
219899,355903
219900,355904
219901,355905
219902,355906
219903,355907
219904,355908
219905,355909
219906,355910
219907,355911
219908,355912
219909,355913
219910,355914
219911,355915
219912,355916
219913,355917
219914,355918
219915,355919
219916,355921
219917,355923
219918,355924
219919,355925
219920,355926
219921,355927
219922,355928
219923,355929
219924,355931
219925,355932
219926,355933
219927,355934
219928,355936
219929,355937
219930,355938
219931,355939
219932,355940
219933,355941
219934,355943
219935,355944
219936,355945
219937,355946
219938,355947
219939,355948
219940,355949
219941,355950
219942,355951
219943,355952
219944,355953
219945,355954
219946,355955
219947,355956
219948,355957
219949,355958
219950,355959
219951,355960
219952,355961
219953,355962
219954,355964
219955,355965
219956,355966
219957,355967
219958,355968
219959,355969
219960,355970
219961,355972
219962,355974
219963,355975
219964,355976
219965,355977
219966,355978
219967,355979
219968,355982
219969,355983
219970,355985
219971,355986
219972,355988
219973,355989
219974,355990
219975,355991
219976,355992
219977,355993
219978,355994
219979,355995
219980,355998
219981,355999
219982,356000
219983,356001
219984,356002
219985,356003
219986,356004
219987,356005
219988,356006
219989,356007
219990,356008
219991,356009
219992,356010
219993,356011
219994,356012
219995,356014
219996,356015
219997,356017
219998,356018
219999,356019
220000,356020
220001,356021
220002,356022
220003,356023
220004,356024
220005,356026
220006,356028
220007,356029
220008,356030
220009,356031
220010,356032
220011,356033
220012,356034
220013,356037
220014,356039
220015,356040
220016,356042
220017,356043
220018,356044
220019,356045
220020,356046
220021,356047
220022,356048
220023,356049
220024,356050
220025,356051
220026,356052
220027,356053
220028,356054
220029,356055
220030,356056
220031,356058
220032,356059
220033,356060
220034,356061
220035,356062
220036,356064
220037,356065
220038,356066
220039,356067
220040,356068
220041,356069
220042,356070
220043,356072
220044,356073
220045,356074
220046,356075
220047,356076
220048,356078
220049,356079
220050,356081
220051,356082
220052,356083
220053,356084
220054,356085
220055,356087
220056,356088
220057,356089
220058,356090
220059,356091
220060,356092
220061,356093
220062,356094
220063,356095
220064,356096
220065,356097
220066,356098
220067,356099
220068,356100
220069,356101
220070,356103
220071,356104
220072,356105
220073,356107
220074,356108
220075,356109
220076,356110
220077,356111
220078,356112
220079,356113
220080,356114
220081,356115
220082,356116
220083,356117
220084,356119
220085,356120
220086,356121
220087,356122
220088,356123
220089,356124
220090,356125
220091,356126
220092,356127
220093,356128
220094,356129
220095,356130
220096,356131
220097,356132
220098,356133
220099,356134
220100,356135
220101,356136
220102,356137
220103,356138
220104,356139
220105,356141
220106,356142
220107,356143
220108,356144
220109,356145
220110,356146
220111,356147
220112,356148
220113,356149
220114,356151
220115,356152
220116,356154
220117,356155
220118,356156
220119,356157
220120,356158
220121,356160
220122,356161
220123,356162
220124,356165
220125,356166
220126,356167
220127,356171
220128,356172
220129,356173
220130,356174
220131,356175
220132,356176
220133,356177
220134,356178
220135,356179
220136,356180
220137,356181
220138,356182
220139,356183
220140,356184
220141,356185
220142,356186
220143,356187
220144,356188
220145,356189
220146,356190
220147,356191
220148,356192
220149,356193
220150,356194
220151,356195
220152,356196
220153,356197
220154,356198
220155,356200
220156,356201
220157,356202
220158,356203
220159,356204
220160,356205
220161,356206
220162,356207
220163,356208
220164,356209
220165,356210
220166,356212
220167,356213
220168,356214
220169,356215
220170,356216
220171,356217
220172,356218
220173,356219
220174,356221
220175,356222
220176,356223
220177,356224
220178,356225
220179,356226
220180,356227
220181,356228
220182,356229
220183,356230
220184,356231
220185,356232
220186,356233
220187,356234
220188,356235
220189,356236
220190,356237
220191,356238
220192,356239
220193,356240
220194,356241
220195,356242
220196,356243
220197,356244
220198,356245
220199,356247
220200,356248
220201,356250
220202,356251
220203,356252
220204,356253
220205,356254
220206,356256
220207,356257
220208,356259
220209,356260
220210,356261
220211,356263
220212,356264
220213,356265
220214,356266
220215,356267
220216,356268
220217,356269
220218,356270
220219,356271
220220,356272
220221,356274
220222,356275
220223,356276
220224,356277
220225,356278
220226,356280
220227,356282
220228,356283
220229,356284
220230,356285
220231,356286
220232,356287
220233,356288
220234,356289
220235,356290
220236,356291
220237,356292
220238,356293
220239,356294
220240,356295
220241,356296
220242,356297
220243,356298
220244,356299
220245,356300
220246,356301
220247,356302
220248,356303
220249,356304
220250,356305
220251,356306
220252,356307
220253,356309
220254,356310
220255,356311
220256,356312
220257,356313
220258,356314
220259,356315
220260,356316
220261,356317
220262,356318
220263,356319
220264,356320
220265,356321
220266,356322
220267,356323
220268,356325
220269,356326
220270,356329
220271,356330
220272,356332
220273,356333
220274,356334
220275,356335
220276,356337
220277,356338
220278,356339
220279,356340
220280,356341
220281,356342
220282,356343
220283,356344
220284,356346
220285,356347
220286,356348
220287,356349
220288,356350
220289,356351
220290,356352
220291,356353
220292,356354
220293,356355
220294,356356
220295,356357
220296,356358
220297,356359
220298,356360
220299,356361
220300,356362
220301,356363
220302,356364
220303,356365
220304,356366
220305,356367
220306,356368
220307,356369
220308,356370
220309,356371
220310,356372
220311,356373
220312,356374
220313,356375
220314,356376
220315,356377
220316,356378
220317,356379
220318,356380
220319,356381
220320,356383
220321,356384
220322,356385
220323,356386
220324,356387
220325,356388
220326,356389
220327,356390
220328,356391
220329,356392
220330,356393
220331,356394
220332,356396
220333,356397
220334,356398
220335,356401
220336,356402
220337,356403
220338,356404
220339,356405
220340,356406
220341,356407
220342,356408
220343,356409
220344,356410
220345,356411
220346,356412
220347,356415
220348,356416
220349,356417
220350,356419
220351,356420
220352,356421
220353,356422
220354,356423
220355,356424
220356,356425
220357,356426
220358,356428
220359,356429
220360,356430
220361,356431
220362,356432
220363,356434
220364,356435
220365,356436
220366,356437
220367,356438
220368,356440
220369,356441
220370,356442
220371,356443
220372,356445
220373,356446
220374,356447
220375,356448
220376,356449
220377,356450
220378,356451
220379,356452
220380,356453
220381,356454
220382,356455
220383,356456
220384,356457
220385,356458
220386,356459
220387,356460
220388,356461
220389,356462
220390,356463
220391,356464
220392,356465
220393,356466
220394,356467
220395,356468
220396,356469
220397,356470
220398,356471
220399,356472
220400,356473
220401,356474
220402,356476
220403,356477
220404,356478
220405,356479
220406,356481
220407,356483
220408,356484
220409,356485
220410,356486
220411,356487
220412,356488
220413,356489
220414,356490
220415,356491
220416,356492
220417,356493
220418,356494
220419,356495
220420,356496
220421,356498
220422,356499
220423,356500
220424,356501
220425,356502
220426,356503
220427,356504
220428,356505
220429,356506
220430,356507
220431,356508
220432,356509
220433,356510
220434,356511
220435,356513
220436,356514
220437,356515
220438,356516
220439,356518
220440,356519
220441,356520
220442,356521
220443,356522
220444,356523
220445,356524
220446,356525
220447,356526
220448,356527
220449,356528
220450,356529
220451,356530
220452,356531
220453,356532
220454,356533
220455,356534
220456,356535
220457,356537
220458,356538
220459,356540
220460,356541
220461,356542
220462,356543
220463,356544
220464,356545
220465,356546
220466,356547
220467,356548
220468,356549
220469,356550
220470,356552
220471,356553
220472,356554
220473,356555
220474,356557
220475,356560
220476,356561
220477,356562
220478,356564
220479,356565
220480,356566
220481,356567
220482,356568
220483,356569
220484,356570
220485,356571
220486,356572
220487,356573
220488,356574
220489,356575
220490,356576
220491,356577
220492,356579
220493,356580
220494,356581
220495,356582
220496,356585
220497,356586
220498,356587
220499,356588
220500,356589
220501,356590
220502,356591
220503,356593
220504,356595
220505,356599
220506,356600
220507,356601
220508,356603
220509,356604
220510,356605
220511,356606
220512,356607
220513,356608
220514,356610
220515,356611
220516,356612
220517,356613
220518,356614
220519,356615
220520,356616
220521,356617
220522,356618
220523,356619
220524,356620
220525,356621
220526,356622
220527,356623
220528,356625
220529,356628
220530,356629
220531,356630
220532,356631
220533,356632
220534,356633
220535,356634
220536,356635
220537,356636
220538,356637
220539,356638
220540,356639
220541,356640
220542,356642
220543,356643
220544,356644
220545,356645
220546,356646
220547,356647
220548,356652
220549,356653
220550,356654
220551,356655
220552,356656
220553,356657
220554,356658
220555,356660
220556,356661
220557,356662
220558,356663
220559,356664
220560,356665
220561,356666
220562,356667
220563,356668
220564,356669
220565,356670
220566,356671
220567,356672
220568,356673
220569,356674
220570,356675
220571,356677
220572,356678
220573,356679
220574,356680
220575,356681
220576,356682
220577,356683
220578,356684
220579,356685
220580,356686
220581,356688
220582,356690
220583,356691
220584,356692
220585,356693
220586,356694
220587,356695
220588,356696
220589,356697
220590,356699
220591,356700
220592,356701
220593,356702
220594,356703
220595,356704
220596,356705
220597,356706
220598,356707
220599,356708
220600,356709
220601,356710
220602,356711
220603,356712
220604,356713
220605,356714
220606,356715
220607,356716
220608,356717
220609,356718
220610,356719
220611,356720
220612,356721
220613,356722
220614,356723
220615,356724
220616,356725
220617,356727
220618,356728
220619,356729
220620,356730
220621,356731
220622,356733
220623,356734
220624,356735
220625,356736
220626,356737
220627,356738
220628,356739
220629,356740
220630,356743
220631,356744
220632,356745
220633,356747
220634,356748
220635,356749
220636,356751
220637,356752
220638,356753
220639,356755
220640,356756
220641,356757
220642,356758
220643,356759
220644,356761
220645,356764
220646,356765
220647,356766
220648,356767
220649,356768
220650,356769
220651,356770
220652,356771
220653,356772
220654,356773
220655,356774
220656,356775
220657,356776
220658,356778
220659,356779
220660,356780
220661,356781
220662,356782
220663,356783
220664,356785
220665,356786
220666,356787
220667,356788
220668,356789
220669,356790
220670,356791
220671,356792
220672,356793
220673,356794
220674,356796
220675,356797
220676,356798
220677,356799
220678,356800
220679,356803
220680,356804
220681,356805
220682,356806
220683,356807
220684,356809
220685,356810
220686,356811
220687,356812
220688,356814
220689,356815
220690,356817
220691,356819
220692,356820
220693,356821
220694,356822
220695,356823
220696,356824
220697,356826
220698,356827
220699,356829
220700,356830
220701,356831
220702,356832
220703,356833
220704,356834
220705,356835
220706,356837
220707,356838
220708,356839
220709,356840
220710,356841
220711,356842
220712,356843
220713,356844
220714,356845
220715,356846
220716,356847
220717,356848
220718,356849
220719,356850
220720,356851
220721,356852
220722,356853
220723,356855
220724,356856
220725,356858
220726,356859
220727,356860
220728,356861
220729,356862
220730,356863
220731,356864
220732,356866
220733,356867
220734,356868
220735,356869
220736,356870
220737,356871
220738,356872
220739,356874
220740,356875
220741,356876
220742,356877
220743,356878
220744,356881
220745,356882
220746,356883
220747,356884
220748,356886
220749,356887
220750,356888
220751,356890
220752,356891
220753,356892
220754,356893
220755,356894
220756,356895
220757,356896
220758,356897
220759,356898
220760,356899
220761,356900
220762,356901
220763,356902
220764,356904
220765,356906
220766,356907
220767,356908
220768,356909
220769,356910
220770,356911
220771,356912
220772,356914
220773,356915
220774,356917
220775,356918
220776,356919
220777,356920
220778,356921
220779,356922
220780,356923
220781,356924
220782,356925
220783,356926
220784,356927
220785,356928
220786,356929
220787,356930
220788,356931
220789,356932
220790,356933
220791,356934
220792,356935
220793,356936
220794,356937
220795,356938
220796,356940
220797,356941
220798,356942
220799,356943
220800,356945
220801,356946
220802,356947
220803,356948
220804,356949
220805,356950
220806,356951
220807,356953
220808,356954
220809,356955
220810,356956
220811,356957
220812,356959
220813,356960
220814,356961
220815,356962
220816,356964
220817,356965
220818,356966
220819,356968
220820,356969
220821,356971
220822,356972
220823,356973
220824,356974
220825,356975
220826,356976
220827,356978
220828,356979
220829,356982
220830,356984
220831,356985
220832,356986
220833,356987
220834,356988
220835,356989
220836,356990
220837,356991
220838,356992
220839,356993
220840,356994
220841,356995
220842,356996
220843,356997
220844,356999
220845,357000
220846,357001
220847,357002
220848,357003
220849,357004
220850,357006
220851,357007
220852,357008
220853,357009
220854,357010
220855,357011
220856,357012
220857,357013
220858,357014
220859,357015
220860,357016
220861,357017
220862,357018
220863,357019
220864,357020
220865,357021
220866,357023
220867,357024
220868,357025
220869,357026
220870,357027
220871,357028
220872,357029
220873,357030
220874,357031
220875,357034
220876,357036
220877,357037
220878,357038
220879,357039
220880,357040
220881,357041
220882,357042
220883,357043
220884,357044
220885,357045
220886,357046
220887,357048
220888,357049
220889,357050
220890,357051
220891,357052
220892,357055
220893,357056
220894,357058
220895,357059
220896,357060
220897,357061
220898,357062
220899,357063
220900,357064
220901,357065
220902,357066
220903,357067
220904,357068
220905,357070
220906,357071
220907,357072
220908,357073
220909,357074
220910,357075
220911,357076
220912,357077
220913,357078
220914,357079
220915,357080
220916,357081
220917,357082
220918,357083
220919,357084
220920,357085
220921,357086
220922,357087
220923,357088
220924,357089
220925,357090
220926,357091
220927,357092
220928,357093
220929,357094
220930,357095
220931,357097
220932,357098
220933,357099
220934,357100
220935,357101
220936,357103
220937,357104
220938,357105
220939,357106
220940,357107
220941,357108
220942,357109
220943,357110
220944,357111
220945,357112
220946,357113
220947,357114
220948,357115
220949,357116
220950,357117
220951,357119
220952,357120
220953,357121
220954,357122
220955,357123
220956,357125
220957,357126
220958,357127
220959,357128
220960,357129
220961,357130
220962,357131
220963,357132
220964,357133
220965,357134
220966,357135
220967,357136
220968,357139
220969,357140
220970,357141
220971,357142
220972,357143
220973,357144
220974,357145
220975,357146
220976,357147
220977,357148
220978,357150
220979,357152
220980,357153
220981,357154
220982,357155
220983,357156
220984,357159
220985,357160
220986,357161
220987,357164
220988,357165
220989,357166
220990,357167
220991,357168
220992,357169
220993,357170
220994,357172
220995,357173
220996,357174
220997,357176
220998,357177
220999,357178
221000,357179
221001,357180
221002,357181
221003,357182
221004,357183
221005,357184
221006,357185
221007,357186
221008,357187
221009,357188
221010,357189
221011,357190
221012,357193
221013,357194
221014,357195
221015,357196
221016,357197
221017,357198
221018,357199
221019,357201
221020,357202
221021,357203
221022,357205
221023,357207
221024,357208
221025,357209
221026,357210
221027,357211
221028,357212
221029,357213
221030,357214
221031,357216
221032,357217
221033,357218
221034,357219
221035,357220
221036,357222
221037,357223
221038,357224
221039,357225
221040,357226
221041,357227
221042,357229
221043,357230
221044,357231
221045,357232
221046,357233
221047,357234
221048,357235
221049,357236
221050,357237
221051,357238
221052,357239
221053,357240
221054,357241
221055,357242
221056,357243
221057,357244
221058,357245
221059,357246
221060,357248
221061,357250
221062,357251
221063,357252
221064,357253
221065,357254
221066,357255
221067,357256
221068,357257
221069,357258
221070,357259
221071,357260
221072,357261
221073,357262
221074,357263
221075,357264
221076,357265
221077,357266
221078,357267
221079,357269
221080,357271
221081,357272
221082,357273
221083,357274
221084,357275
221085,357276
221086,357277
221087,357278
221088,357280
221089,357281
221090,357282
221091,357283
221092,357284
221093,357285
221094,357286
221095,357288
221096,357289
221097,357290
221098,357291
221099,357292
221100,357294
221101,357295
221102,357296
221103,357297
221104,357298
221105,357299
